,0
15627,FAM150A
15628,NF1
15629,VKORC1L1
15630,ZNF418
15631,DAPK1
15632,LCE1B
15633,HLA-DQA1
15634,COL27A1
15635,GM2A
15636,HIST1H2AI
15637,CLPSL2
15638,S100A2
15639,POU3F4
15640,OR14A16
15641,CD47
15642,OR52K1
15643,TLE1
15644,MAML3
15645,HIST1H2AG
15646,STRN3
15647,ZNF239
15648,SPINK14
15649,SPRR2B
15650,CTBP1-AS1
15651,CHRNG
15652,ZSCAN16
15653,MVB12B
15654,C6orf106
15655,OR11G2
15656,ADA
15657,ARID5A
15658,PATE2
15659,PPTC7
15660,KRT39
15661,RGPD4
15662,NHLRC2
15663,ZFP28
15664,KIAA1211L
15665,SCN8A
15666,LAMB3
15667,HIST3H2BB
15668,C5orf48
15669,KPNA5
15670,ARHGEF12
15671,HCAR1
15672,ZNF252P
15673,PDLIM7
15674,FLNA
15675,TMEM26
15676,SRGAP1
15677,NOP9
15678,OR2T4
15679,SLC39A10
15680,CASP4
15681,AP2A1
15682,PCDHB16
15683,HIST1H3E
15684,ZNF585A
15685,FUT11
15686,ANXA4
15687,LAGE3
15688,WDR5B
15689,nan
15690,FAM163B
15691,METTL9
15692,ZNF138
15693,ZNF429
15694,ZNF470
15695,SERTAD1
15696,ZNF100
15697,ZNF398
15698,ZSCAN25
15699,ANXA6
15700,ZNF441
15701,GMFB
15702,SIGLEC15
15703,ZNF420
15704,ZNF763
15705,ZMYM1
15706,DTHD1
15707,HIST1H4C
15708,nan
15709,MAFG
15710,ARRDC1
15711,KIAA1671
15712,KRT35
15713,IGF2R
15714,LCE1C
15715,NPSR1-AS1
15716,GAL3ST4
15717,DYNC1H1
15718,SLC6A17
15719,PCBP2
15720,SLC25A29
15721,PGAP1
15722,SRC
15723,ZNF679
15724,ZNF682
15725,OR8B8
15726,ZNF772
15727,ZNF257
15728,PCNXL3
15729,ADAM32
15730,ACSL5
15731,LRRC8B
15732,ABCB8
15733,HIST1H3J
15734,SND1
15735,nan
15736,ZNF785
15737,NEK5
15738,PSMD12
15739,GPR123
15740,PIWIL2
15741,C20orf112
15742,C9orf169
15743,SLC22A4
15744,ZSCAN5B
15745,ENTPD4
15746,C1D
15747,TBC1D9B
15748,OR1J2
15749,SLC2A7
15750,FAM110D
15751,SERPINA1
15752,LINC00336
15753,KANK2
15754,C6orf141
15755,OR8D2
15756,GTF2E2
15757,IL27
15758,GUCA2A
15759,RAD54B
15760,ZNF165
15761,SYNGAP1
15762,FITM2
15763,BLM
15764,ZNF720
15765,DDI2
15766,SVIL
15767,C17orf102
15768,TRIM33
15769,LRP10
15770,PELI1
15771,ZNF833P
15772,ZNF655
15773,MRPL21
15774,LYPD2
15775,UAP1L1
15776,FBXL22
15777,ZNF786
15778,ZNF517
15779,S100A7L2
15780,ZNF675
15781,SLC22A5
15782,OR8S1
15783,DACT3
15784,ADARB1
15785,ZNF860
15786,HTT
15787,OR6N1
15788,C5AR1
15789,DIO3
15790,CYP2B6
15791,HIST1H3D
15792,DCHS2
15793,VEPH1
15794,FABP12
15795,OR51D1
15796,IPP
15797,OPALIN
15798,OR13G1
15799,MAP3K5
15800,OGDHL
15801,CYP2F1
15802,GSTK1
15803,HNRNPAB
15804,STMN3
15805,HIST1H2BH
15806,PDGFA
15807,GYPE
15808,COL13A1
15809,nan
15810,PCDHB11
15811,ZNF628
15812,GALP
15813,SLC2A10
15814,ZNF665
15815,RPF2
15816,LINC00477
15817,SLC28A3
15818,FAM177B
15819,MIB2
15820,OR6Y1
15821,MYO5A
15822,C5orf56
15823,GZMM
15824,ATG7
15825,SIPA1L1
15826,TTC30A
15827,SSPO
15828,ELANE
15829,RAB40C
15830,PIGN
15831,COL4A6
15832,ZNF624
15833,HHLA3
15834,TOPORS
15835,BCO2
15836,KCNMB2
15837,ENTPD6
15838,DMBX1
15839,OR11L1
15840,ENPP1
15841,C13orf35
15842,CCDC154
15843,FAR1
15844,C5orf42
15845,ZNF841
15846,MFAP5
15847,MYH6
15848,VN1R5
15849,ZNF615
15850,CXorf40A
15851,CDC42SE1
15852,MPEG1
15853,DPP4
15854,SERPINB13
15855,PDCD1LG2
15856,ZNF433
15857,CCER1
15858,DNAH10
15859,SLC22A24
15860,KRTAP26-1
15861,SPTAN1
15862,NMB
15863,HIST1H2BE
15864,ZNF595
15865,PARVA
15866,KLHL14
15867,OR6C74
15868,FAM114A1
15869,RPE
15870,ZNF460
15871,CR1L
15872,HSPB9
15873,PHF2
15874,RPS26
15875,C14orf178
15876,SCGB1D4
15877,PSAP
15878,S100A10
15879,WDR96
15880,LHFPL5
15881,RPL37A
15882,CFD
15883,C9orf173
15884,MAP1LC3C
15885,MCMBP
15886,EME2
15887,KLHDC1
15888,ZNF81
15889,TAF13
15890,ZNF780A
15891,ATAD3A
15892,OR5B17
15893,OR52M1
15894,FAM118B
15895,ZNF461
15896,SLC9A8
15897,C4orf22
15898,HIST4H4
15899,CYP2A13
15900,ZNF181
15901,HIST1H2BF
15902,SLC22A20
15903,OR8G1
15904,FAM212B
15905,ZNF44
15906,GPAA1
15907,ADAMTSL2
15908,SGTB
15909,ZNF790
15910,PRB3
15911,FAM49A
15912,MYO1C
15913,NKIRAS1
15914,OR1S2
15915,UGT2B17
15916,MEIG1
15917,SLC22A12
15918,KIF13B
15919,NRAP
15920,ADH5
15921,SLC22A6
15922,HIST1H2BK
15923,TEAD4
15924,SPG7
15925,HIST1H4K
15926,HRNR
15927,HES5
15928,ZNF677
15929,ERO1L
15930,ZNF823
15931,ZNF311
15932,ZNF347
15933,PLCG2
15934,ZNF71
15935,AADACL2
15936,S100A6
15937,DNM3
15938,ZNF121
15939,MPZL1
15940,VPS13A
15941,MBP
15942,AKAP17A
15943,ELOVL2
15944,C1orf122
15945,SNHG12
15946,PCDH20
15947,CLEC9A
15948,KEL
15949,NOL8
15950,IRAK4
15951,CCDC151
15952,DLGAP2
15953,MRPL42
15954,ZNF335
15955,ZNF560
15956,TUBA3C
15957,RPS4X
15958,ZNF273
15959,ZNF84
15960,MAK16
15961,ZNF667
15962,AVPR1B
15963,SIRPA
15964,DSCR8
15965,GRK6
15966,PRIM1
15967,MARCH5
15968,AKR1B10
15969,SULT1C4
15970,ZBTB14
15971,KRTAP9-9
15972,CD2AP
15973,NUP62CL
15974,SFI1
15975,TMPRSS11F
15976,ZNF649
15977,ADH4
15978,OR2T6
15979,ZNF248
15980,CHSY3
15981,TOR4A
15982,LPAR1
15983,MB
15984,HIBCH
15985,ZNF544
15986,TMEM229B
15987,SOWAHC
15988,ZNF770
15989,HMGN5
15990,MIER1
15991,MAN1A2
15992,SVIP
15993,ZNF251
15994,DDRGK1
15995,FAM47C
15996,TFDP1
15997,CLEC4C
15998,ZNF607
15999,BPIFA1
16000,ZNF334
16001,SZT2
16002,SULT1C2
16003,RPS6KL1
16004,CACNA1E
16005,QRICH1
16006,MLLT4-AS1
16007,CSF2RA
16008,DDX42
16009,SLC29A3
16010,STYX
16011,UBL5
16012,HELZ
16013,TMEM116
16014,KRTAP4-5
16015,UCKL1
16016,OR5B21
16017,NUP210P1
16018,CARD11
16019,ZNF485
16020,SDAD1
16021,ZKSCAN8
16022,FAM109A
16023,HIST1H4F
16024,HYLS1
16025,MYL4
16026,HIST1H4I
16027,ZNF442
16028,ZNF813
16029,HOXC4
16030,DCAF12L2
16031,PIM3
16032,ASNA1
16033,ASPH
16034,HIST1H3A
16035,SPRED2
16036,WWP2
16037,HIST1H2AL
16038,GFPT1
16039,UVRAG
16040,KRTAP13-1
16041,ZNF26
16042,TMEM207
16043,ITSN2
16044,NTRK1
16045,MGEA5
16046,MT1F
16047,ZNF69
16048,TXNRD1
16049,NRARP
16050,ZNF583
16051,KRTAP4-1
16052,ZNF568
16053,ZXDB
16054,ZNF480
16055,ZNF587
16056,TPM2
16057,FLVCR1-AS1
16058,RTP2
16059,ZNF280B
16060,SH3BGRL2
16061,ZNF808
16062,ANKRD35
16063,B3GNT6
16064,YTHDF2
16065,NBR2
16066,TMA16
16067,HLA-DRB5
16068,ATL1
16069,CNGA1
16070,MAFK
16071,HIST1H4E
16072,C1orf228
16073,ZNF43
16074,GPN1
16075,PLN
16076,PABPC1P2
16077,C2CD4A
16078,ZNF28
16079,ITGBL1
16080,ZNF511
16081,ZNF627
16082,KCNRG
16083,WDHD1
16084,ZNF789
16085,HIST1H4L
16086,CTNND1
16087,SLC34A3
16088,RD3
16089,SPANXC
16090,SH2D1B
16091,ARC
16092,NUDT16
16093,TLK1
16094,LRBA
16095,C3orf35
16096,ZNF536
16097,MMP17
16098,OR2M2
16099,BAZ1A
16100,AKR1C4
16101,COPS8
16102,CCDC69
16103,MDM4
16104,RYR2
16105,ZNF534
16106,KLHL9
16107,FAM3D
16108,NCOA6
16109,STK39
16110,TAT
16111,OR8B4
16112,CALM1
16113,LPA
16114,FAM19A2
16115,TTC37
16116,TUSC1
16117,MAGEA1
16118,PAPSS2
16119,C3orf27
16120,SLC9A6
16121,FAN1
16122,ABCA4
16123,EIF1AY
16124,IPO9
16125,GPX6
16126,CEP290
16127,C1orf85
16128,FAM179B
16129,DLL1
16130,ECI2
16131,UNC13B
16132,C19orf45
16133,LDB1
16134,PPP1R14C
16135,CTR9
16136,SMOC1
16137,F5
16138,MSRB1
16139,LRRTM3
16140,ZNF652
16141,SMURF1
16142,GPATCH3
16143,CDC42BPB
16144,PLXNB3
16145,GLT25D2
16146,EPS8L3
16147,EGFL6
16148,SYCP1
16149,APCDD1L
16150,RCSD1
16151,RASSF9
16152,FAM169A
16153,ZNF830
16154,GRIN3A
16155,MUC2
16156,CNOT7
16157,TMEM184B
16158,MTOR
16159,SCAMP5
16160,ZNF521
16161,ALPK2
16162,FAM5B
16163,MAGEB3
16164,LRIG2
16165,PNP
16166,PAX9
16167,LRRC10
16168,GK
16169,FOXJ3
16170,ZNF358
16171,SFT2D1
16172,CD247
16173,GRM3
16174,CHAMP1
16175,INPP5F
16176,ARHGAP11A
16177,SUCNR1
16178,nan
16179,UBE2J1
16180,GJC2
16181,OPA1
16182,DENND4B
16183,RYR3
16184,ZNF277
16185,DUSP27
16186,nan
16187,ARHGEF15
16188,TOX
16189,CD3E
16190,RUSC2
16191,C1orf68
16192,FICD
16193,OSTC
16194,R3HDM4
16195,TSEN15
16196,LTN1
16197,RUNDC1
16198,CCDC152
16199,C9orf96
16200,GRK5
16201,TYW1
16202,DCAF12
16203,OR5D13
16204,SFMBT2
16205,ASB12
16206,PNMA5
16207,ITPRIPL1
16208,MT-ND4
16209,SMC5
16210,MT-ND1
16211,DCAF12L1
16212,PRMT6
16213,SHISA4
16214,CAPZA2
16215,TOP1
16216,PRC1
16217,BHLHB9
16218,MAP3K3
16219,L1CAM
16220,SREBF2
16221,C1orf174
16222,POU3F3
16223,RASGEF1A
16224,C9orf114
16225,DZIP3
16226,KIAA0753
16227,DCLRE1A
16228,ATG9A
16229,CSAG1
16230,APRT
16231,TBKBP1
16232,MAGEE1
16233,CCDC167
16234,MT-CO3
16235,SOWAHA
16236,L3MBTL3
16237,DMD
16238,MFAP3L
16239,NAGA
16240,SMG5
16241,KIAA1279
16242,TGM2
16243,PJA2
16244,RORB
16245,SGMS1
16246,OR10R2
16247,OR10Z1
16248,nan
16249,nan
16250,INF2
16251,OR2W5
16252,EFCAB2
16253,COX20
16254,C1orf95
16255,TCP10
16256,nan
16257,CAPN8
16258,TATDN3
16259,CR1
16260,RAET1G
16261,C1orf53
16262,SAMD5
16263,LINC00272
16264,TEDDM1
16265,ECT2L
16266,METTL11B
16267,FCGR3A
16268,TMEM244
16269,OR6K3
16270,SPRN
16271,FAM229B
16272,FANK1
16273,LOR
16274,LELP1
16275,KPRP
16276,FAM24A
16277,DDO
16278,CCDC162P
16279,C1orf138
16280,PPAPDC1A
16281,HIST1H3H
16282,PNLIPRP3
16283,HSD3B1
16284,HSD3B2
16285,RBM20
16286,RIPPLY2
16287,CHIAP2
16288,GDI1
16289,PCMTD2
16290,SOX18
16291,nan
16292,OOEP
16293,KHDC3L
16294,DPPA5
16295,C1orf146
16296,HSP90B3P
16297,SPANXN1
16298,SPANXN2
16299,nan
16300,CXorf66
16301,SAMD13
16302,FAM127B
16303,CCDC160
16304,C1orf141
16305,EFCAB7
16306,DEFB110
16307,LDLRAD1
16308,C9orf37
16309,ZYG11A
16310,nan
16311,LCN8
16312,nan
16313,C1orf185
16314,GLT6D1
16315,IFIT1B
16316,CXorf61
16317,LIPN
16318,LIPK
16319,LIPJ
16320,LRIT2
16321,LRRC73
16322,TCEAL5
16323,TCEAL6
16324,INPP5B
16325,TDRG1
16326,NEU4
16327,MAFB
16328,TRAF3IP1
16329,CHIC1
16330,GIGYF2
16331,C2orf72
16332,RUFY2
16333,NHSL2
16334,GGTA1P
16335,PHACTR4
16336,CLPSL1
16337,LINC00474
16338,ZDHHC18
16339,C10orf128
16340,CXorf65
16341,LRRC37A5P
16342,PPYR1
16343,GPRIN2
16344,SYT15
16345,TMEM57
16346,GDF5OS
16347,ZDBF2
16348,GGNBP1
16349,TXNDC8
16350,AWAT1
16351,DAXX
16352,BMPR2
16353,TCEA3
16354,PFDN6
16355,RING1
16356,HSD17B8
16357,RXRB
16358,OXLD1
16359,OR13C3
16360,COL11A2
16361,HLA-DOA
16362,BRD2
16363,COL5A2
16364,PSMB8
16365,SPIN3
16366,TMEM235
16367,PAGE3
16368,nan
16369,HLA-DRA
16370,BTNL2
16371,COL15A1
16372,C6orf10
16373,TMEM225
16374,NOTCH4
16375,PBX2
16376,AGER
16377,RNF5
16378,AGPAT1
16379,DFNB59
16380,PRRT1
16381,FKBPL
16382,MRPL38
16383,SMIM5
16384,ERICH2
16385,SP5
16386,STK19
16387,CD300LD
16388,BTBD17
16389,DOM3Z
16390,SKIV2L
16391,C9orf129
16392,NELFE
16393,NXPE2
16394,SPANXN5
16395,ZBTB12
16396,EHMT2
16397,LAYN
16398,SLC44A4
16399,NEU1
16400,C6orf48
16401,HSPA1B
16402,HSPA1A
16403,HSPA1L
16404,LSM2
16405,nan
16406,VARS
16407,VWA7
16408,CASP12
16409,MBD5
16410,CSHL1
16411,C6orf25
16412,LY6G6C
16413,LY6G5C
16414,GPANK1
16415,C6orf47
16416,FAM155A
16417,APOM
16418,C9orf170
16419,nan
16420,BAG6
16421,DGKK
16422,PRRC2A
16423,AIF1
16424,NCR3
16425,LST1
16426,NFKBIL1
16427,MCCD1
16428,ZNF814
16429,MICB
16430,AADACL4
16431,ZNF551
16432,ZNF805
16433,HLA-C
16434,POU5F1
16435,CCHCR1
16436,PSORS1C2
16437,CDSN
16438,PSORS1C1
16439,C6orf15
16440,MUC21
16441,DEFB121
16442,DHX16
16443,nan
16444,C6orf136
16445,MRPS18B
16446,PPP1R10
16447,KRTAP5-11
16448,KRTAP5-10
16449,ABCF1
16450,PRR3
16451,DDR1
16452,GNL1
16453,HLA-E
16454,DPRX
16455,ZNF468
16456,TRIM15
16457,ZNF616
16458,FOXB2
16459,TRIM10
16460,TRIM40
16461,TRIM31
16462,RNF39
16463,PPP1R11
16464,ZNRD1-AS1
16465,PTCHD2
16466,HCG9
16467,GNB2L1
16468,HLA-G
16469,TBC1D8
16470,NMS
16471,HLA-F
16472,ZFP57
16473,ASPDH
16474,MOG
16475,OR2H2
16476,C5orf60
16477,C9orf57
16478,IL31
16479,AKT1S1
16480,FAM153C
16481,GABBR1
16482,C10orf114
16483,nan
16484,MAS1L
16485,OR2H1
16486,OR14J1
16487,OR2J2
16488,OR2J3
16489,OR2B3
16490,OR2W1
16491,SPDYC
16492,C9orf135
16493,TRIM27
16494,C10orf112
16495,nan
16496,RANBP17
16497,REG1P
16498,ZNF204P
16499,TTC25
16500,MROH6
16501,ATXN2
16502,PNMAL2
16503,TCTN1
16504,FAM216A
16505,ZBTB48
16506,IGFL2
16507,IGFL4
16508,nan
16509,KRTAP9-3
16510,KRTAP4-8
16511,GPR20
16512,KRT40
16513,KRT25
16514,MZT1
16515,SPINK9
16516,ZNF155
16517,C11orf83
16518,FBXO48
16519,GRXCR2
16520,nan
16521,FAM221B
16522,CD177
16523,PSG5
16524,ZNF425
16525,nan
16526,LRRC10B
16527,FBXO47
16528,C12orf73
16529,PCDHGA1
16530,PCDHA1
16531,TRIM13
16532,C19orf69
16533,MS4A13
16534,PRSS1
16535,SPIRE2
16536,AARD
16537,nan
16538,PABPN1L
16539,OR5G5P
16540,OR5D16
16541,OR5L2
16542,nan
16543,PKHD1L1
16544,SLFN12L
16545,nan
16546,CLLU1OS
16547,SLC35B4
16548,SYCE1L
16549,CXorf30
16550,FAM71F2
16551,CCNI2
16552,TMEM240
16553,HSP90AA4P
16554,FAM205A
16555,CDKL4
16556,TMEM88B
16557,ACCSL
16558,C4orf47
16559,TRIQK
16560,SDHAF1
16561,ARID3C
16562,nan
16563,PSENEN
16564,C7orf66
16565,LINC00654
16566,FABP9
16567,ZBTB10
16568,C4orf46
16569,SCGB2B2
16570,LGR4
16571,VIT
16572,E2F4
16573,PDE7A
16574,TMEM170B
16575,MUC12
16576,CTXN3
16577,nan
16578,SNX2
16579,NT5M
16580,SARNP
16581,OR6C68
16582,OR6C65
16583,OR6C3
16584,OR6C1
16585,GPR56
16586,IPO7
16587,TECPR1
16588,MT1H
16589,SLCO6A1
16590,MT1A
16591,C15orf59
16592,MT1M
16593,CFI
16594,SAMD9
16595,KRT6A
16596,CNEP1R1
16597,EXOC3L4
16598,KRTAP12-3
16599,KRTAP10-7
16600,nan
16601,ATP6AP1L
16602,CCDC85C
16603,OR52A4
16604,OR52J3
16605,C2CD4B
16606,RGL3
16607,NAP1L4
16608,HMGN1
16609,DENND6B
16610,LCMT1
16611,MFSD2B
16612,CDPF1
16613,HTN3
16614,LIN52
16615,ARSH
16616,ACOT6
16617,SMIM11
16618,TECRL
16619,DPF3
16620,MANSC4
16621,ADARB2-AS1
16622,LYRM5
16623,C17orf107
16624,ITSN1
16625,ITPRIPL2
16626,DENND1C
16627,CRLF2
16628,C5orf51
16629,GAGE1
16630,ARRDC5
16631,CYS1
16632,PPAPDC2
16633,nan
16634,C16orf96
16635,GMNC
16636,TTC23L
16637,CLEC6A
16638,C22orf42
16639,NANOGNB
16640,C1QTNF9B
16641,KRTAP5-6
16642,KRTAP5-2
16643,KRTAP5-1
16644,DEFB134
16645,DEFB135
16646,DEFB136
16647,C1RL-AS1
16648,ONECUT3
16649,CEMP1
16650,OLIG2
16651,C21orf62
16652,RNPS1
16653,HSP90AB2P
16654,HSP90AA5P
16655,nan
16656,NYNRIN
16657,DNAJC19
16658,IFITM5
16659,C18orf62
16660,DOK6
16661,HN1L
16662,IGLL3P
16663,TMEM211
16664,SERPINB11
16665,SERPINB4
16666,SERPINB5
16667,KRTAP20-3
16668,KRTAP20-4
16669,KRTAP22-2
16670,KRTAP27-1
16671,HERC2P9
16672,HBM
16673,TCEB3B
16674,ATP10A
16675,ANKUB1
16676,TSSK2
16677,PRR23A
16678,C3orf72
16679,HCP5
16680,HLA-H
16681,COL6A6
16682,H1FX-AS1
16683,RAB12
16684,LRRC30
16685,TMEM200C
16686,OR10C1
16687,HLA-A
16688,PTPLB
16689,WDR52
16690,CD200R1L
16691,nan
16692,LNP1
16693,VGLL3
16694,PRSS50
16695,TRIM71
16696,ZCWPW2
16697,ANKRD28
16698,COLQ
16699,METTL6
16700,XKR4
16701,GPX3
16702,DIO2
16703,GNRHR2
16704,DIO1
16705,AKR7L
16706,STK38L
16707,SACM1L
16708,TSN
16709,SLC48A1
16710,IGLV8-61
16711,IGLV1-40
16712,IGLV3-19
16713,IGLV3-10
16714,TRGV8
16715,TRBV9
16716,TRBC2
16717,TRAV2
16718,TRAV5
16719,TRAV12-2
16720,TRAV12-3
16721,TRAV17
16722,TRAV21
16723,TRAV23DV6
16724,TRDC
16725,TRAJ44
16726,TRAJ41
16727,TRAJ28
16728,TRAJ18
16729,IGHA2
16730,IGHA1
16731,IGHM
16732,IGHV3-13
16733,IGHV4-34
16734,IGHV1-69
16735,PRR22
16736,C17orf51
16737,KRTAP4-11
16738,KRTAP4-9
16739,KRTAP2-3
16740,KRTAP2-1
16741,FAM127C
16742,RNF208
16743,KRTAP3-3
16744,KRTAP3-2
16745,KRTAP3-1
16746,MAP10
16747,KRTAP6-3
16748,nan
16749,PTTG3P
16750,ZNF580
16751,ZNF611
16752,KLK9
16753,CGB8
16754,DENND1B
16755,SFT2D2
16756,FGFR1OP
16757,LPAL2
16758,SCAF8
16759,CCDC19
16760,DARC
16761,ZNF254
16762,CRYGS
16763,KLHL23
16764,LINGO4
16765,MLLT11
16766,ASIC3
16767,GIMAP1
16768,C6orf165
16769,nan
16770,SUPT4H1
16771,TSGA13
16772,NRAS
16773,QTRT1
16774,CHUK
16775,MXD3
16776,NAP1L1P3
16777,LINC00671
16778,ARHGAP19
16779,LCAT
16780,PTPRCAP
16781,ANXA2P1
16782,KRTAP4-12
16783,KRTAP2-4
16784,GPC2
16785,SIPA1
16786,CCL14
16787,SRA1
16788,ZBTB9
16789,AKR1B10P1
16790,NDUFS3
16791,PPP1CB
16792,GPSM3
16793,NCKIPSD
16794,ATF6B
16795,TREX1
16796,S1PR3
16797,CLIC1
16798,DDAH2
16799,RPS29
16800,UGT2B11
16801,ZNF134
16802,ZNF845
16803,CEACAM18
16804,EMP2
16805,KCTD11
16806,PPM1N
16807,CEACAM16
16808,SLC23A3
16809,LTB4R
16810,LTB4R2
16811,DNASE1
16812,LEUTX
16813,CSNK1E
16814,CLDN9
16815,ITGA1
16816,NUDT19
16817,ZNF726
16818,ZNF99
16819,TAX1BP3
16820,AP1G2
16821,ZNF90
16822,CARKD
16823,TM6SF2
16824,GANC
16825,nan
16826,TTLL3
16827,MRPL23
16828,PGAM1P4
16829,IFNA7
16830,nan
16831,SMIM7
16832,UCA1
16833,FBXO16
16834,TSPAN4
16835,CPNE1
16836,ARL16
16837,C3orf43
16838,WEE2
16839,MAGEB1
16840,LYRM4
16841,MYCBP
16842,TMEM213
16843,nan
16844,PRCD
16845,ALG3
16846,SH3D21
16847,nan
16848,C19orf38
16849,C12orf74
16850,C17orf67
16851,FIS1
16852,LGMNP1
16853,NPS
16854,C11orf93
16855,SPDYE3
16856,MBLAC1
16857,C3orf56
16858,FOXI3
16859,OR4F13P
16860,NEURL1B
16861,VSTM5
16862,LCNL1
16863,TRIM77
16864,GNAT3
16865,AS3MT
16866,PLIN5
16867,SPINK13
16868,HIGD1C
16869,NOTO
16870,PPME1
16871,KRTAP2-2
16872,STARD10
16873,LRRC37A11P
16874,C17orf98
16875,EML6
16876,TMEM249
16877,DEFB113
16878,DEFB133
16879,nan
16880,ZSWIM8
16881,IQCF5
16882,IQCF6
16883,ARHGEF33
16884,C12orf71
16885,IFRD2
16886,CAPN14
16887,METTL12
16888,nan
16889,FER1L6
16890,RAD51AP2
16891,LINC00612
16892,APOC1P1
16893,SHFM1P1
16894,SMTNL1
16895,nan
16896,C14orf182
16897,SPATA31D1
16898,ZSWIM7
16899,ARHGEF28
16900,LRRC69
16901,ACSM4
16902,COL28A1
16903,PHB2
16904,C9orf38
16905,nan
16906,TTC3P1
16907,UBXN2B
16908,C16orf90
16909,PRSS41
16910,nan
16911,MSMP
16912,FAM166B
16913,PEX26
16914,nan
16915,GRXCR1
16916,C5orf49
16917,UBE2QL1
16918,KCNU1
16919,GAGE10
16920,DDX3X
16921,MYL5
16922,LINC00478
16923,MIR17HG
16924,ZNF407
16925,MCM3AP-AS1
16926,NPEPL1
16927,KRTAP10-4
16928,SIAH3
16929,EFCAB8
16930,LINC00189
16931,DEFB116
16932,DEFB115
16933,TTTY5
16934,GAB4
16935,GRK6P1
16936,C20orf202
16937,HMX1
16938,GCGR
16939,CELA2B
16940,TMEM242
16941,TMEM167B
16942,TNFRSF25
16943,SLC35E2
16944,RPTN
16945,NBPF7
16946,ATAD3C
16947,IFI30
16948,ANXA2P3
16949,CCDC7
16950,FNIP1
16951,SP9
16952,SYCE3
16953,nan
16954,TENM3
16955,nan
16956,GSTM2P1
16957,ZNF579
16958,nan
16959,FAM19A5
16960,NBPF1
16961,nan
16962,PPP1R3G
16963,LINGO3
16964,ZGLP1
16965,nan
16966,VN1R10P
16967,OR6B1
16968,EBF2
16969,C16orf3
16970,C6orf226
16971,PPP3R1
16972,PSG3
16973,FANCG
16974,OR2A5
16975,KRTAP10-9
16976,AP4M1
16977,OR4A5
16978,C2orf16
16979,C7orf65
16980,KRTAP1-5
16981,nan
16982,OR2A12
16983,KRTAP10-10
16984,PLXNA4
16985,CEBPD
16986,TMEM257
16987,PSG7
16988,KRTAP1-3
16989,OR3A2
16990,ARIH2OS
16991,C5orf54
16992,HMSD
16993,OR1C1
16994,NPTXR
16995,POM121L12
16996,FAM200A
16997,OR2F2
16998,PPP2R2A
16999,C19orf73
17000,ZNF880
17001,FAM45B
17002,OR6X1
17003,HEPN1
17004,OR2A25
17005,TAS2R40
17006,OR2A14
17007,TIGD1
17008,FXYD7
17009,XKR9
17010,C12orf61
17011,C1orf229
17012,OR4C12
17013,SLC12A8
17014,PRR21
17015,TMEM14E
17016,APOL6
17017,FADS3
17018,C3orf36
17019,OR4E2
17020,CCNL2
17021,UBA52
17022,MYBPHL
17023,OR2A2
17024,C5orf55
17025,ZNF630
17026,OR52B4
17027,C7orf71
17028,BTBD19
17029,FAM185A
17030,nan
17031,PSMB11
17032,ADRA2B
17033,DCDC2B
17034,C10orf55
17035,SEC22B
17036,EXOSC6
17037,nan
17038,VPS52
17039,nan
17040,ZNF844
17041,HBD
17042,SUPT20HL2
17043,nan
17044,nan
17045,NSUN5P1
17046,SUPT20HL1
17047,nan
17048,LINC00205
17049,LGALS8-AS1
17050,HLA-DPB1
17051,SNRPD2P2
17052,nan
17053,EPB41L4A-AS1
17054,nan
17055,GLTPD1
17056,SNHG14
17057,nan
17058,nan
17059,LINC00570
17060,LINC00466
17061,MSL3P1
17062,ANKRD30BP2
17063,C17orf72
17064,ADM5
17065,SMIM13
17066,HLA-DPB2
17067,GPX5
17068,nan
17069,nan
17070,ZNF812
17071,PCOLCE-AS1
17072,nan
17073,C17orf89
17074,nan
17075,nan
17076,PRRT4
17077,TMEM233
17078,nan
17079,nan
17080,LINC00337
17081,nan
17082,nan
17083,PLEKHM1
17084,nan
17085,RPF2P1
17086,CT62
17087,nan
17088,FDPSP1
17089,nan
17090,ARHGAP23
17091,nan
17092,C2CD4D
17093,nan
17094,nan
17095,ZNF469
17096,nan
17097,SLC26A6
17098,OR6V1
17099,ERCC6
17100,RUSC1-AS1
17101,NOL7
17102,SATB2-AS1
17103,ELFN1
17104,LINC00035
17105,nan
17106,nan
17107,nan
17108,NPY6R
17109,ZNF192P1
17110,nan
17111,DCAF8L1
17112,C12orf77
17113,nan
17114,TMEM185B
17115,LINC00323
17116,nan
17117,HSBP1L1
17118,SMCR5
17119,SRRM5
17120,KIAA0125
17121,PGAM4
17122,MROH5
17123,nan
17124,ERVMER34-1
17125,LINC00161
17126,LTA
17127,WDR46
17128,nan
17129,ZNF717
17130,nan
17131,EPPK1
17132,LINC00552
17133,PARG
17134,TP73-AS1
17135,nan
17136,nan
17137,AKR1B15
17138,nan
17139,LTB
17140,DNAJB3
17141,nan
17142,SRGAP3-AS3
17143,nan
17144,nan
17145,nan
17146,BOD1L2
17147,IFNA14
17148,nan
17149,OR2M3
17150,OFD1P17
17151,NACAP1
17152,nan
17153,ORM2
17154,GAPDHP45
17155,GUSBP11
17156,OST4
17157,nan
17158,nan
17159,VN1R4
17160,CLDN25
17161,ZNF883
17162,PROB1
17163,CES1P1
17164,ARL17B
17165,nan
17166,nan
17167,nan
17168,nan
17169,DUTP1
17170,nan
17171,RPL41
17172,TRAC
17173,nan
17174,TTTY10
17175,ORM1
17176,SPINK8
